code_muni,tmax_mean,tmin_mean,pr_mean,rh_mean,rs_mean
2610301,21.700420739295335,14.877634750285619,7.205005829971931,61.15583120220879,13.553513162276388
2610400,23.544799398665837,16.108210378881772,29.035218157272983,55.08333843834523,13.265925997474664
2610509,23.358687289828705,16.52390249930497,8.138223357442678,60.730320405464255,13.62403127581467
2610608,23.062434924941318,16.459192749480128,11.998608213307625,59.96409440856042,14.025005540957
2610707,22.979616702032526,16.45390766953936,6.353937071952488,59.579979361738886,14.050198056057376
2610806,22.413395148207883,15.204656140415322,14.827265069165218,59.455089976180325,13.813106021445961
2610905,21.669807733819237,14.326097437613447,20.17641085402722,59.09579893240067,13.668182230375253
2611002,23.78497313050457,16.12272410559962,14.717233948806571,54.724223412153584,14.08415250427706
2611101,23.610344235221266,16.64349958928468,26.41302470138754,51.77276163838559,13.145548463549833
2611200,21.439762819523402,13.974071652501681,6.197616021947699,58.48071620316013,13.551005671513508
2611309,22.77633031111368,15.945143827565118,8.321257852602033,60.61979092316955,13.651958120815202
2611408,22.97439607848444,16.107927690299466,8.483429148161408,61.0452395074874,13.610767905521666
2611507,21.650561294750148,15.203647243899638,9.799132599588484,63.17727200244444,12.661645845470714
2611533,22.9959918716354,15.10181253931612,8.90843487231119,53.49254228348271,15.162917285086369
2611606,22.973348485305905,16.447261070583384,7.507686119998407,59.88074334539438,14.067279905568318
2611705,22.64422675949727,15.888195151174573,7.22100441892873,60.32261279433476,13.113525508548802
2611804,23.439623837564753,16.45050905725346,11.14169265023835,61.419607349450615,13.503011293591223
2611903,23.620808933030798,16.870040259835587,10.066546194108001,61.730795916379755,13.382629391986509
2612000,21.631148822050314,15.024911549519485,5.397346174750508,61.237563499621174,13.208902309074814
2612109,23.446928342428286,16.577568033351586,5.43478328668919,60.73195527890968,13.698905174996476
2612208,23.744425711882226,15.992885245456241,22.026623443588207,54.991923929520055,13.30585077730283
2612307,21.756261746018705,14.942713871423347,8.530790312718949,61.31053532493856,13.581076133123954
2612406,21.443043981919267,14.587064101627455,8.539880470649264,59.96665821766192,13.236104765668633
2612455,23.070908946383028,15.830944536175107,16.793021191736724,53.51314901058593,13.517864723388158
2612471,22.76902525973432,15.03786972570867,7.3222884663309635,53.1402858437603,14.444412371755835
2612505,22.87652939703849,15.60359511858928,5.500638953065434,58.81283149674115,13.567574848473386
2612554,22.55388240832748,15.50341081972553,11.290557107874388,53.09851378299943,13.823355718047965
2612604,23.69540350086672,16.313286537260797,21.151444500929646,53.01996468039046,12.918875160019303
2612703,22.79131849689033,15.692880620462864,3.7719907049594683,59.65847097635007,13.645126630982794
2612802,22.69089116729761,14.71873735993261,7.74505525647926,53.802740908505506,15.573115656935029
2612901,21.988870884541054,15.422271931884994,6.355467467459067,63.19219463376302,12.715332552408055
2613008,21.48368892691015,14.874449264275636,13.148812603622082,61.381773469409964,13.0853864060881
2613107,21.38553108058065,15.437049902835643,8.342181515363322,61.516887183253054,12.967463901375766
2613206,21.104871362132926,14.637537990937211,7.078221590890868,62.76981391994274,13.022673518851644
2613305,21.959193579257935,15.692380406557115,8.156383328911566,62.00905387901084,12.928510177006045
2613404,30.995305164319248,22.700484154929576,5.793622513891945,81.98092723004694,18.030406396713616
2613503,23.58141718776853,15.566442778727538,22.11148764662298,55.81402075421852,13.623320537693624
2613602,22.87777730875032,14.890011395174712,16.848083593543375,54.63417316392554,15.35135086230549
2613701,22.938326015600612,16.344354403198658,9.230267502388921,60.1986829354231,14.00401910186085
2613800,22.978422019858037,16.126327076183518,5.23426717842564,60.14020034528727,13.958696173833564
2613909,23.713885805941242,15.844675595071953,34.35358305229391,54.23451930606309,14.059551535532789
2614006,23.442196702243578,15.311432066063086,19.762185014709132,56.69318885836278,13.228808536382278
2614105,22.865799841081873,14.990201450429613,28.494707510982163,55.591924705319634,14.546554199057006
2614204,23.461416700312718,16.80061310704605,9.87571141717938,61.46310885921296,13.615492691061823
2614303,23.016032985328508,14.713051035930294,12.728014496353973,57.42345537150393,13.20077763267021
2614402,22.812122262279754,14.854923112431603,7.953688200553464,53.20189243507847,15.29057857926559
2614501,23.158624786656226,16.15168984599866,5.640122201657054,60.55459169224954,13.479277661350062
2614600,22.96538734854912,14.991692136378495,9.402041524237331,54.097461544042844,15.320706694408761
2614709,21.40255194856947,15.250905490572183,6.6968735638133605,61.4274613756704,13.076575130058076
2614808,23.08372411957369,15.994222413975868,15.812676948818712,55.41914046165739,14.157779444210197
2614857,23.5705519091609,16.91840311278646,8.987722900482506,61.99163039696748,13.360810811412762
2615003,22.769802965591072,15.70557119109681,7.332708598762432,59.48941311729906,13.4382305730554
2615102,21.581868189478843,14.909009542421137,6.826238042329539,61.908243216993945,13.590856438966144
2615201,23.8212474254113,16.341783820069942,7.285529165572056,55.74553895568116,13.140966568872367
2615300,23.38585934452188,16.6519909928872,12.164240553769165,60.37340021180645,13.996451620449763
2615409,22.590712929555508,15.836121658239286,3.2134975109710644,60.0470856980119,13.067756111022007
2615508,23.209705153034186,16.589393333676206,12.655097393495984,59.743323781903605,14.020130012246689
2615607,22.558948349050233,15.24781829611936,5.998081928840292,56.89053728869578,13.92878710815001
2615706,22.846833495257048,15.090741578611969,8.023404289829648,53.142093109719,14.719795111575527
2615805,22.55531186530008,15.076090738736967,18.348499046269254,58.48155076982795,14.099549509689842
2615904,22.974881875263133,14.996233035578554,7.974650321844801,55.446530129176786,15.105058715831786
2616001,22.154825166707308,14.959940309325853,11.709303180888151,59.77188490701953,13.659867434906708
2616100,23.62587493367738,15.624617112975375,9.652181159125949,55.116655506346675,13.29978111580434
2616183,22.825054603073518,15.760913227295651,3.818137111077129,59.921170877791205,13.726320352156083
2616209,22.784307203312434,15.794054105458125,4.299460129056371,59.75141025613119,13.488733694801203
2616308,23.433148709689856,16.66269063328703,10.52307344047427,59.804215472982975,14.074233477226866
2616407,22.925737866633376,16.116579231976623,12.880769162091422,60.62793177227651,13.73147949723072
2616506,23.36273895963117,16.494188227808813,9.949611604652267,62.887113109556736,12.86265282382524
2700102,22.745430266843154,16.489212352485165,10.479963205725817,57.279511912218666,14.044840853403327
2700201,23.198585786594368,16.791005297629557,6.7792594326799955,60.99305193032195,13.28809773948201
2700300,23.172317924834964,16.72651699319167,7.769561486405719,60.41163169135702,13.43573744757923
2700409,23.101587506457115,16.745131700286564,14.466268924785288,61.74901498872962,13.272292512552069
2700508,23.26585506663566,16.977504068504615,8.395939579808172,62.05274626140006,13.212446449816385
2700607,23.3196420107614,17.273461661288437,8.16705311886132,61.143027524852975,13.131609675284265
2700706,23.041443319877548,17.113236677058985,6.879347001707417,60.22637907582654,14.110338819160743
2700805,23.11487289367707,16.35255140153595,6.00169870785149,61.000599804281876,13.37853654548351
2700904,23.249585139298453,17.40326731782319,7.59082167470268,59.97651195920514,14.204886641169727
2701001,23.175035394771907,16.87436874146123,9.170606738422066,61.086225684275284,13.193775397401845
2701100,22.75364499542635,16.280767800032812,9.29597806029559,62.48828609525598,13.212287315982941
2701209,23.177765981954447,16.65461626180181,7.071230477126897,60.787331058001016,13.867554727462974
2701308,23.1765716691226,16.658422382679625,5.635155265700365,61.736640694459346,13.230769590837575
2701357,23.498966042883694,16.913574181986807,7.565573111553884,62.71541025789079,13.021692514439232
2701407,23.164576822612,17.09041313276552,8.781691898818593,60.82146177156675,13.218992022567914
2701506,23.280816341133814,17.206510332968314,6.475621724121946,59.76976228415739,13.630809290850527
2701605,22.815859830680306,16.213725503184286,10.356648406948967,59.02804332237009,14.14987002500276
2701704,23.135090813285586,16.638381238572055,8.820911436952965,62.08480608769356,13.220019909166272
2701803,22.40495427131233,16.545067098428945,5.331703091932225,60.521899287156025,14.085800357001173
2701902,22.56345022378813,15.887340235948002,8.999041127249656,62.23489678452587,13.230801687646927
2702009,23.32493012454011,16.66050962016791,5.63560401382201,60.65540140241542,13.329493262149184
2702108,22.805027367643348,16.18356169732244,11.18413243542421,62.89630641927506,12.815725410438008
2702207,30.760710093896712,22.7631308685446,5.1548472659688604,81.9330985915493,17.530938233568076
2702306,23.138997471642117,17.41160527131402,11.72106665876864,60.228007399227835,13.175117088752874
2702355,23.276272043550797,16.798152149239545,7.731872930461234,60.38029621378409,13.691992295285067
2702405,23.251091160142504,16.885394840050893,13.941661140175116,57.5923178656805,13.944936606202257
2702504,22.825760595220636,16.59175452159744,5.147847913119269,60.89660178026526,13.92397825670879
2702553,22.93671308625752,16.224725936709994,6.677182677656702,60.74572432038107,13.811008126896855
2702603,23.12830931167315,17.00925255252022,5.828930703151267,59.96200216901292,13.421145206708635
2702702,23.35023844473287,17.605012831251912,4.596953737911629,58.52130784516271,13.072735765290298
2702801,22.829150702349597,16.525562185846585,11.440966550220338,62.46338708444057,13.120728107534367
2702900,23.141004487907104,16.977211804282216,8.551665763760056,60.05127799886764,13.722927717178264
2703007,21.999691744802842,15.533756059030411,8.852547434822792,63.00116372260182,12.761689844480038
2703106,23.38340781314272,16.64983712006448,7.977323443982029,60.723668416795874,13.637007851680487
2703205,23.548359073785967,17.654799215145793,9.173252677136569,59.13067636670361,13.45983344140056
2703304,22.78664086724111,16.467951681797214,9.502625492126608,58.56734832447075,14.140323386024772
2703403,22.90509507009331,17.157677868669722,5.725958807936961,60.46307509963973,14.220388635634466
2703502,23.432752942928754,16.98351718446878,9.825251193515772,62.61439820560037,13.130674778359195
2703601,30.474471830985916,23.254768192488264,5.721420395542198,83.23356807511738,17.620708626760564
2703700,23.19381239627239,16.972888867864867,5.608214281143874,60.30946825186289,13.849450544355777
2703759,23.20220845763707,17.285914876520145,9.292249916836033,60.89214413768739,13.123634584560692
2703809,22.683333527209335,16.359345025964465,12.979195489713861,62.757990962532766,12.862853810712563
2703908,23.23846625847121,16.987680671430528,6.653850766721273,62.70228730625705,13.048319283879401
2704005,23.099367340217768,16.963091212285445,7.098805700224156,60.433559354062375,13.314786251020037
2704104,23.00045309736975,16.687951445955555,4.862657988525735,60.02600835329315,13.465179882593837
2704203,23.195325135966073,16.79202905654505,8.482627758457317,60.57805777477109,13.340564811586932
2704302,23.181580862476373,17.085640920597204,12.686414060378972,61.946463754824734,13.211363890125229
2704401,23.198253041535548,16.951214529294084,9.458771900122903,60.702111036949596,13.91084465062237
2704500,23.185120958996666,17.227504330416135,8.047887746297137,62.23013596576005,13.392348224267652
2704609,22.697813033795274,16.383087878023655,7.9950430085359905,60.25208832265398,14.099272280927101
2704708,23.281431034137384,17.25171509477804,10.205721463392896,61.33353230036673,13.152969026262545
2704807,23.104142312607575,16.573797464125875,7.828749393744224,61.1130763828151,13.306534811513314
2704906,22.72400791348426,16.02147465867336,5.678690752447386,61.145145236453295,13.36424638933946
2705002,22.822106082114814,16.067173688344553,14.760985681690306,57.71563343925865,14.132539018909906
2705101,23.02547363295032,16.900330905430895,10.175745450474864,62.76899947377333,12.942023696891631
2705200,22.81917684819077,16.64552730559743,8.990610776840766,62.34649717925825,13.262939394667018
2705309,22.990148313588378,16.28020304116145,5.875679108797586,60.68800386916759,13.820899202079543
2705408,22.643053523933805,16.949234725391502,4.571467740053612,60.47839684426312,14.211994996838744
2705507,22.744632122907,16.42179261886038,13.733331938048124,62.43123817084436,13.223301895841642
2705606,23.220747968592974,16.608377831240354,11.65046589439691,62.79679650094955,12.897743075366783
2705705,22.6955554165086,16.83196718497595,5.807453571120168,60.6526672442929,14.098344812364243
2705804,23.14016137387551,16.81381785372893,7.435316864600265,58.61563935975583,14.045925481428563
2705903,23.558856011119108,17.62861785603941,5.359299254152452,59.66537907048448,13.737631210786216
2706000,22.819990623287612,16.86447453345806,4.417012897834013,60.818867276256526,13.953003295904962
2706109,22.717265849836835,16.205578172972924,7.046044983503413,59.95873252097998,14.122607395463916
2706208,22.858636445667543,17.266721172616794,4.511018308455413,60.24120393066182,14.281285712416743
2706307,22.823633083155457,15.96587400844959,11.402254108316376,61.044207070809854,13.610528255581086
2706406,23.040680717397045,17.25433242116386,11.323949403656387,59.99455639597536,14.291783449463022
2706422,22.796007680081427,16.503318936961918,8.104203702486885,56.100060747367955,14.04981927502848
2706448,23.26123570256425,17.044420768869735,7.142662449166057,61.93521955955616,13.17603853560477
2706505,23.15043565188425,16.95390774545745,10.733122789628567,62.59985448284503,13.091268244971184
2706604,22.57200015804997,15.840035516121578,6.63758148160116,61.67026519954659,13.35472480479864
2706703,23.450466087166692,17.577005652894435,16.76666986396552,58.943128547163354,13.283977008236686
2706802,23.45511812787337,17.63167881622622,7.460119730529939,57.41172598919748,13.076681977559861
2706901,23.2452956158318,17.103394217841643,10.85282732739404,61.428560733834516,13.155346124269016
2707008,22.759778132111254,16.117922268807888,6.036555976931775,61.1035675133749,13.310815529462207
2707107,23.233258262810082,16.92217131800285,9.330266569100623,59.36794316603369,14.137577780260061
2707206,22.558827966818928,16.278274553867295,8.01195377730942,60.59868452510416,14.067660495009221
2707305,23.123268217390553,17.233533193143042,10.136291212464373,62.65198865329995,13.134208984994395
2707404,23.058243245848328,17.239087431276207,10.448097410778889,62.6839625427036,13.14650286833795
2707503,23.643497306346333,17.67979430074983,9.589523993164274,59.15338089303091,13.591454312222805
2707602,22.35244621861149,15.596807969882734,8.63969606738323,61.66671353045134,13.462137946413018
2707701,23.06824922050074,16.995101738965985,13.021124962464816,61.998545595208626,13.254245222519925
2707800,23.300872413056766,17.314663203625543,6.0030916556803415,60.97964457614006,13.065588671779654
2707909,23.14668841340837,17.14816375262161,6.489071370771881,61.63071166989809,13.184493005662684
2708006,22.587810415337344,16.374683928671576,9.06200853400774,60.867002123380914,13.947682877939124
2708105,22.62019052419444,16.035491326850064,8.394734019577555,62.63028923320658,13.128429873356762
2708204,23.65261229293797,17.7231899785149,6.032542193854149,59.557300334730726,13.794251955179892
2708303,22.36082469000363,15.834959110603647,8.563191686074376,62.925157652437655,12.835268074769019
2708402,22.769064561853035,16.827158903536944,8.898930268477159,60.053699782879,14.178335717613612
2708501,23.11133582552484,16.753140358840216,12.935521214087428,62.49545418506514,13.078776117099423
2708600,23.26998207832691,17.148562940659588,11.510430267077275,61.016165227410625,13.17146302226651
2708709,23.098203091960873,17.13538238787018,5.947190842013576,62.6831176952577,13.083431918642969
2708808,23.181502358603154,17.1805765245617,9.282386601849947,60.020972740609075,13.414147143702552
2708907,23.17420462846861,17.175443230345497,6.4983496410627914,61.64249767856279,13.18561514956929
2708956,22.741750576511514,16.59720507463519,8.311444279074218,59.881624238674874,14.129674230308705
2709004,23.020282342103027,16.39890391092765,6.390852782481783,61.05474578335164,13.362120942656441
2709103,23.260405392888845,16.5978149934169,6.041159093928083,60.86462193276261,13.355936166523199
2709152,23.040636207917135,17.180167042597812,10.108665490964157,60.34841627661279,13.281091513820517
2709202,23.36153149104594,17.313223741004165,11.270414913322409,59.855848452876465,13.985949872035375
2709301,22.64799806265764,16.15908539365155,13.051031795732278,62.677250873721576,13.118407671816403
2709400,22.81850055370812,16.222719440053048,10.852706361976873,61.801287413942035,13.30767896516301
2800100,23.72236223071114,17.80596235719785,4.490771565540746,59.440136155419644,13.787672432205103
2800209,23.484616496316004,17.3879505086148,9.217931511652756,58.811932483014644,13.860289035076407
2800308,23.09211901804441,18.1164088325986,10.557708246043354,57.195689163350025,13.027102496300085
2800407,23.23685032768971,17.12751826239496,9.02715487292959,58.07649232306356,12.692158533118123
2800506,23.026453586706253,17.25341147331285,7.739208634773558,57.26397199355975,13.400358644082372
2800605,23.146039969650722,18.110247169704365,8.209357341722598,56.87416954599146,13.117352347541162
2800670,23.116076361090645,16.983674288058364,11.663109849297046,57.72308851274806,12.636319785540653
2800704,23.44994210353462,17.583234158720593,4.788425575098582,57.19190573025092,13.13288157507985
2801009,23.27802517164516,16.975169781083896,8.148884058613417,57.78405806635607,13.439305455821781
2801108,23.576176530983247,17.554372314311248,6.507327968754123,59.45178774592987,13.969200673110853
2801207,23.18073924050225,16.745966561470933,13.256261826897294,59.39912381774348,14.323658423594466
2801306,23.371169437125257,17.50071247855962,12.55373735038275,57.28600107815484,13.46263836177302
2801405,23.395363727575738,16.33692067709397,10.286066857795204,59.33463091190747,14.596265327718825
2801504,23.16287255175237,17.818620896157086,5.876445942262773,56.62847418569798,13.306500585417442
2801603,23.65151180072027,17.750581317489416,5.919208529521165,58.57072937188609,13.49218063738127
2801702,23.158063483079065,17.00673446317199,12.145826184449964,59.75015552968067,13.02835174433957
2801900,23.49522514899257,17.003727554138138,6.920918213165947,58.22297752695814,13.941565531821913
2802007,23.225378701201,17.669784937176345,7.513508688173576,57.03117565630537,13.463959616770698
2802106,23.258832420253068,17.56240374260875,19.078360003964022,57.790519805791234,12.832284926957158
2802205,23.8093136810291,16.89174681311657,4.83638204522737,58.54173287946486,14.233720351449987
2802304,23.40012636637324,16.534633975511007,11.24472551385187,58.747120128655936,14.101084368539528
2802403,23.576226239420578,17.3789601613868,11.903508544123968,59.66467461546122,14.473132060849471
2802502,23.149193631651254,17.819270775952933,5.881280916081873,56.6161289522643,13.303940769083832
2802601,23.610334122780834,16.968069950669584,7.789915200881551,58.63295994887889,14.308980018311473
2802700,23.455964851448915,17.612218107630284,5.769076569116469,57.171711557269305,13.1594544225274
2802809,23.287495101216148,17.39128208147283,14.431816522179592,58.63538204884253,12.941425100690358
2802908,23.13456504053913,16.909957617031576,10.664434847877331,57.62215783656903,13.621879328829301
2803005,23.027816153214502,16.79134837863311,15.67981331831439,59.05409897685471,12.797998910358814
2803104,23.511690116684203,17.26595867349998,6.236124920558639,59.41743332345231,14.303067588986295
2803203,23.119876805587975,17.60608956016635,17.950574424616256,57.516239122124695,12.897413952975695
2803302,23.36473922609863,17.657670172359882,11.373901620157994,56.88652017911975,13.28826834327878
2803401,23.39174470959555,17.540448051173364,11.904817005060176,57.11755191254049,13.246579764625102
2803500,23.177623718434795,16.75797016785738,18.828104390613866,58.316019434534326,13.126825309397889
2803609,23.041584771773625,17.732076025292486,9.859264639754448,57.046421266777415,13.35984466922745
2803708,23.39753413135011,16.68312505975873,5.070616915579142,58.61415468755357,13.585921993798319
2803807,23.422910375459374,17.45336782794988,5.031490910802247,58.45286744021474,13.484391565205083
2803906,23.16849809982967,17.280736220064856,6.398560398829305,57.302629068625016,13.610419980110382
2804003,23.11342491985828,17.793918829667053,6.724907226614794,56.94269917343914,13.32659298496347
2804102,23.243297411837208,17.077316315171306,6.0302279299155686,57.33554532266978,13.751311598918422
2804201,23.381158450871986,16.675760729282114,8.683579685786704,59.5955084836058,14.93904236456633
2804300,23.36670616731275,17.434994615142195,5.34779550676221,57.41327530186746,13.36837336698442
2804409,23.550793865162163,17.64205260190046,11.044933803321383,57.295961952947536,13.268898377616939
2804458,23.579129513729136,16.617676129879456,6.7387613176634895,58.68957772263339,14.520247220258478
2804508,23.571557643145603,16.710223386685055,11.933755663592946,59.233163529421105,14.832025967442164
2804607,23.54214938661792,17.121158167597414,10.447136213784347,57.924018316670484,13.935087277488389
2804706,23.501855381760098,17.50147134494124,4.3004882476044415,59.61803902083125,13.982040919837905
2804805,22.954664703489154,17.779561009371715,8.110304300755507,56.95089320903163,13.216204588546335
2804904,23.277022001539038,17.551275220257995,9.670189326177374,56.96144278167786,13.10974941764381
2805000,23.495692240852566,16.651683791833513,6.527788603081621,58.75177174904537,13.724530059065968
2805109,23.14420625761571,16.981815672396493,7.700851827021689,57.855309415713585,12.594020629056812
2805208,23.382712724028337,16.408810490663623,6.261957149025647,59.121810318701,13.843005100938496
2805307,23.192207170457976,17.77970853623685,9.845195655890482,56.67184368015525,13.120755817017523
2805406,23.0835007921281,16.89411951514057,15.705529023408674,59.86745966441422,14.634590983242147
2805505,22.93651398883459,15.83720339320495,10.900880739126412,59.54432051401463,13.35691701724006
2805604,23.21508635332187,17.18747565059315,12.092837843923402,59.748899512710004,14.701321419494603
2805703,23.808753223575984,17.91859630683979,5.11726245474936,58.374977616252195,13.575746988532234
2805802,22.814279121552275,16.351787865756542,14.573501591761968,58.69186174779466,12.888006500891047
2805901,23.23832689937064,17.663573391053458,6.549899573404639,57.08448792806009,13.510765253867902
2806008,23.320258381780885,16.655333727230907,7.020213353678698,57.88466384433245,13.97296566047439
2806107,23.1231062192002,17.808698955967042,6.847704252463377,56.766938187811576,13.304213212400745
2806206,23.10608654433398,17.28376451486223,10.482640411429754,57.344547044022335,12.689975799896487
2806305,23.31959897191854,17.387144453132727,13.832509867403166,58.205711567555795,12.776036253623104
2806404,23.58173633707871,17.71606220673997,6.387120551712365,57.86470834557142,13.18674256015534
2806503,23.332642725596703,17.46042980772701,5.405545312271589,57.260424828288,13.632652736813302
2806602,23.056591308653843,17.88865743803971,9.981647183249395,56.747204329215094,13.225703309237643
2806701,23.040667969348704,17.850769574600907,14.557635353287566,57.1168471077116,13.049896932622426
2806800,23.355948872881736,16.93557405510279,8.918817688292986,58.1806595787371,13.38193666355186
2806909,23.612735174508863,17.73332865092851,6.258891501642125,57.200080056801575,13.345447176457448
2807006,23.71139640417912,16.920652820593176,7.256231459182962,58.233329205393375,14.219498977554796
2807105,23.01444162277968,16.14381240070426,12.314357583930617,59.08850232008932,13.473970189095942
2807204,23.234091525154074,17.446319749272764,9.029414120608582,57.121187930192114,13.545978674059516
2807303,23.729838118560508,17.819598555757267,5.551687017406071,58.92876393126735,13.692148203283828
2807402,22.89642536192433,16.145029443740285,21.008517509940653,59.304355427762715,13.020068961444874
2807501,23.05195996916455,16.76902285291695,12.547403836336441,59.688172915714304,12.961370237967428
2807600,23.12521553233467,16.970925077817846,8.331291699816884,59.29887791585719,12.923771560091543
2900108,19.4136947736214,12.971150762738196,14.41285876602048,55.26445399453872,12.722247553251448
2900207,24.02087992246092,16.64322309386632,13.378147461385103,52.91234159719706,13.100425719139231
2900306,22.99423527511213,16.687832756081658,10.758429523214792,61.917154516368896,12.878476468067914
2900355,23.193955660740816,16.10833364910503,9.992801433586092,59.393012724790566,13.726419548630854
2900405,22.566113016100278,15.744205682385415,13.054460892207791,62.419733208249994,12.174206049229618
2900504,20.0605792418612,12.98692252728301,12.375724063357097,54.04051571682603,13.400154865709759
2900603,22.548587021448522,15.135757395691575,5.786150213871413,60.742598543529496,13.575302258112027
2900702,22.65977185924358,15.899150694322557,20.428460160652918,63.85595980497348,12.30802113480621
2900801,22.646372618214905,15.691429055457665,19.846426568099105,62.18994816095555,12.632031260097635
2900900,21.659231040049608,14.493513749029155,8.565486775479195,60.946534220986244,13.040522405764026
2901007,21.637026645418064,15.071073377356283,12.611051056320514,61.847646119930026,12.918953418303193
2901106,22.601553018926314,16.521102122175442,11.167116047200166,63.41414820966027,11.872783738188446
2901155,21.5980318281887,14.20525290918462,11.987802627665546,57.12046598391214,13.111083327162959
2901205,21.255616910230945,13.745685420895406,18.777565535754917,57.166334079954545,13.522119448367208
2901304,21.06715820316977,14.241685730190904,29.844094693465507,57.87745067137927,12.448686078610555
2901353,22.356372609402232,15.555928197929838,12.977092238341594,56.08975453375721,11.934394813785461
2901403,23.210983057816822,13.80721309200419,19.765985442276047,56.53638264571837,14.323922247765804
2901502,22.749549588319702,16.184776025610002,7.873902696869751,62.607603721005816,11.902369362100993
2901601,22.979297357895565,15.894845820298777,7.076115252123927,59.192261238713606,13.539251535291402
2901700,22.70301206646041,16.317030853762382,9.230157439740804,62.8273943642421,12.029208789518357
2901809,21.429446551476566,14.77250112866012,5.9300599651732,55.47017801902803,11.18488943455697
2901908,22.865331557863545,16.24926632586779,14.706139736745,62.48764432917957,12.751312710165523
2901957,21.929576751456853,14.82239253574134,8.605392368297334,60.371889583469134,13.426565061396582
2902005,22.544269714626907,14.247625441618368,16.666130187605702,56.09895012576675,13.570472940732616
2902054,22.704503280416727,16.40752587187598,18.122360142934774,64.04581291926151,12.50526351092532
2902104,23.011259260486828,15.921689562254668,16.526622723717423,60.15204983533408,11.996196180004889
2902203,22.494282465122044,15.560958207912847,11.645675797865424,63.410495826384235,12.122811741729052
2902252,21.24424201956657,14.372367678813532,10.351925660978495,60.74467665426425,12.71490828865623
2902302,22.16031319759961,16.53789333208626,11.954656422327758,62.98154381298605,12.306111162530582
2902401,22.577048028718696,15.52812448568957,13.661995189019562,61.01770655145353,13.085156683873455
2902500,22.388450212129545,13.054203867405093,35.023102151026876,56.54643984245652,14.508202693237106
2902609,23.171350722791445,15.502489226769674,9.522782701398919,59.170440739169365,11.117695614581866
2902658,22.859284862193842,15.677566470587058,7.298602179562708,58.75007468469861,12.787081764047931
2902708,23.898315940349594,14.981482030989978,84.48815037665425,52.82513702111625,14.486088480608004
2902807,22.203777863106257,13.447302133404593,20.587464871824167,56.11958573520743,13.333351157002255
2902906,20.287562814781644,13.110087843148362,10.518504658067831,58.69137272756424,13.497518949744077
2903003,20.928749649597446,13.253015789767387,20.30018585766726,57.47324991304025,13.70921774128968
2903102,22.450817206061224,15.131278802688833,9.47786879794095,60.64378730568843,13.194015921019192
2903201,22.69909880579637,13.920442080203916,95.17593156774643,57.084539848733954,14.2633868291222
2903235,21.508413786741908,14.078234656683296,10.602851854840582,58.303683861390525,13.31020224140629
2903276,22.54056599767695,15.749805171882183,6.600482335438452,60.400673927586226,11.918129692487025
2903300,22.131834909459794,15.078222729580503,8.514599536955489,60.95957951085039,12.774210843271817
2903409,22.43791172789856,14.59992796817506,25.828097276393535,62.46496718435247,12.701004914773252
2903508,21.183527501676004,13.645672684404213,9.765887464835046,58.32487649776636,13.341377877149329
2903607,22.68680308921866,15.781477795765154,10.58217572154862,61.20699316903319,12.148351496688917
2903706,21.03021181909971,13.62557033613814,13.016123349681724,59.441961256953334,13.606765832437176
2903805,22.713224574888535,15.383974614452589,30.378623034618958,59.22360493494591,12.377066120575291
2903904,23.239513119656436,15.16490176267607,42.32764491597125,53.60525481091559,14.80031886303299
2903953,21.385280075557354,13.659361535534613,8.651329621950497,57.81896297497229,13.645358354163667
2904001,18.87477116545601,12.295619777390655,19.815013233163533,56.48523313401731,12.9052175640439
2904050,20.26016518489366,13.48781750945838,11.476123531310526,59.217723632664224,12.83434398103278
2904100,22.38492750093131,14.453378232921793,20.180794707582958,54.93535150039259,13.97359088769821
2904209,21.788221571611967,14.447004187240008,9.930832831702592,53.28468445949081,14.193441782509602
2904308,20.885210906116054,14.101446489073302,8.930280979753345,60.95294961116404,13.012860511834056
2904407,23.324595491651078,14.480965439702423,32.602957636592535,55.183838515406904,14.51313906865623
2904506,21.787456674125274,13.575751299169701,30.80329958131349,56.329362628465525,13.992841921318234
2904605,22.67694645770279,14.253982516661496,23.192833366589586,54.73269156219674,13.770196024118595
2904704,21.846005859194506,15.018435145592745,8.538986451271702,60.633565959892294,12.767966339448817
2904753,23.553255536676573,14.464264509263733,29.57252539552154,52.98674589059722,14.025657135398594
2904803,21.616387944825938,14.092175302231256,10.458045880528202,60.211706691871925,13.30151649350694
2904852,22.434227932384456,16.323364929414133,10.507543209593189,62.622303457716434,12.215068415830462
2904902,22.46444751633585,16.83325303526062,12.935897131594398,63.0206529580061,11.99863336136687
2905008,21.755874601398276,13.959477747305177,10.672066317217428,53.114136845607995,14.29861545567991
2905107,22.32659154262901,15.052881385169119,6.730174620828302,57.7732536641295,10.860260776825633
2905156,22.32499814197911,14.180227574957929,11.810808654963255,57.28605822225412,13.621023711595386
2905206,21.530821881803547,14.08822669585546,24.91201828194353,52.2007201673909,14.678598776022453
2905305,21.2145696964832,14.032271567329834,10.924299022948759,58.9767752586571,13.199681419311878
2905404,22.239823717625043,16.382426332696582,6.930303525359221,62.17441153240788,12.638243411364856
2905503,22.48697165487238,15.24989285348027,6.479305145663946,57.75952424542725,10.874536891900737
2905602,21.521456902645564,14.101058947298448,13.058355047769282,61.465070606659694,12.716852511548188
2905701,22.412805755023665,17.3216232842123,22.519047556539885,64.04322909305152,12.236506284542486
2905800,22.171811632742063,16.36998243885281,23.03470588928644,61.145418375800475,13.059217454314652
